time (UTC),latitude (degrees_north),longitude (degrees_east),tmpsfc (K),tmp2m (K),ugrd10m (m s-1),vgrd10m (m s-1),pratesfc (kg m-2 s-1),rh2m (%),prmslmsl (Pa),dlwrfsfc (W m-2),dswrfsfc (W m-2)
2018-03-21T06:00:00Z,38.0,58.0,305.30002,295.92914,0.18403809,0.8948242,0.0,14.8,101272.6,287.0,209.0
2018-03-21T09:00:00Z,38.0,58.0,314.79657,298.13174,-0.5004913,-0.2463501,0.0,11.900001,101094.78,310.0,800.0
2018-03-21T12:00:00Z,38.0,58.0,305.25143,298.81677,-0.068310544,-0.1971582,NaN,13.0,100937.75,NaN,NaN
2018-03-21T15:00:00Z,38.0,58.0,293.3802,295.43634,-1.0574511,1.814414,0.0,19.7,100969.14,317.0,140.0
2018-03-21T18:00:00Z,38.0,58.0,291.0227,293.71213,1.4240551,2.4665136,0.0,23.800001,101012.29,312.0,69.0
2018-03-21T21:00:00Z,38.0,58.0,289.10776,292.14923,2.2375414,2.0697167,0.0,27.4,101108.21,302.0,0.0
2018-03-22T00:00:00Z,38.0,58.0,286.65387,288.5698,3.8104346,-0.6492285,0.0,37.784866,101495.516,298.0,0.0
2018-03-22T03:00:00Z,38.0,58.0,287.43936,287.6211,2.1616602,0.4348291,0.0,48.52769,101758.15,315.0,10.0
2018-03-22T06:00:00Z,38.0,58.0,302.5,289.81702,0.88582027,-1.342417,0.0,43.4,101842.14,308.0,200.0
2018-03-22T09:00:00Z,38.0,58.0,307.85385,291.2026,-0.78182375,-3.3898103,0.0,39.606663,101720.83,313.0,790.0
2018-03-22T12:00:00Z,38.0,58.0,299.35605,290.5,-1.9755273,-2.638352,NaN,39.7,101652.164,NaN,NaN
2018-03-22T15:00:00Z,38.0,58.0,288.79413,288.37436,-2.8026903,-0.8305908,0.0,43.9,101713.21,298.0,140.0
2018-03-22T18:00:00Z,38.0,58.0,286.41858,287.36447,-1.7654394,2.009707,0.0,42.8,101716.5,290.0,69.0
2018-03-22T21:00:00Z,38.0,58.0,284.24612,286.41965,-0.010346679,2.158855,0.0,36.600002,101625.68,269.65723,0.0
2018-03-23T00:00:00Z,38.0,58.0,282.81537,286.02255,0.86565673,2.510664,0.0,25.2,101514.016,267.0,0.0
2018-03-23T03:00:00Z,38.0,58.0,284.39938,287.28152,1.6289843,3.151179,0.0,18.0,101464.5,257.0,10.0
2018-03-23T06:00:00Z,38.0,58.0,303.0807,293.94437,1.0637841,1.0175513,0.0,11.42445,101483.875,266.0,209.0
2018-03-23T09:00:00Z,38.0,58.0,311.1,297.02386,2.9177904,-0.82475585,0.0,10.8,101426.74,297.0,810.0
2018-03-23T12:00:00Z,38.0,58.0,302.30002,296.67087,2.3773534,-3.1252708,NaN,12.8,101304.31,NaN,NaN
2018-03-23T15:00:00Z,38.0,58.0,290.7491,292.09103,-0.6036206,-1.1567309,0.0,22.408758,101515.836,300.41504,140.0
2018-03-23T18:00:00Z,38.0,58.0,287.7,289.31973,0.39276123,-0.20457762,0.0,28.519423,101661.65,295.0,69.0
2018-03-23T21:00:00Z,38.0,58.0,285.6,287.357,-0.03335449,0.5642456,0.0,34.8,101755.06,285.0,0.0
2018-03-24T00:00:00Z,38.0,58.0,284.2317,287.12146,0.008540039,1.9451318,0.0,34.100002,101798.33,284.0,0.0
2018-03-24T03:00:00Z,38.0,58.0,286.4,289.05194,0.6784936,2.716538,0.0,27.855024,101848.52,284.0,10.0
2018-03-24T06:00:00Z,38.0,58.0,305.40134,296.33942,-1.0374292,1.9069799,0.0,18.0,101752.42,292.0,216.0
2018-03-24T09:00:00Z,38.0,58.0,314.1707,300.35312,-1.8275146,1.9684716,0.0,13.900001,101487.76,325.0,810.0
2018-03-24T12:00:00Z,38.0,58.0,306.4193,301.07797,-1.8043383,1.8674121,NaN,14.078079,101238.0,NaN,NaN
2018-03-24T15:00:00Z,38.0,58.0,293.62143,296.45947,0.85748655,2.5278063,0.0,20.72177,101167.98,322.0,150.0
2018-03-24T18:00:00Z,38.0,58.0,292.35492,295.74582,2.5038183,4.3059254,0.0,19.502466,101136.516,312.0,74.0
2018-03-24T21:00:00Z,38.0,58.0,291.83145,295.53696,2.4288745,5.120991,0.0,17.17964,101029.1,301.0,0.0
2018-03-25T00:00:00Z,38.0,58.0,291.59344,295.3844,2.7015796,5.2178736,0.0,16.1,100949.35,307.0,0.0
2018-03-25T03:00:00Z,38.0,58.0,293.46445,296.40237,2.8970482,5.1029077,0.0,15.441701,100921.016,328.0,10.0
2018-03-25T06:00:00Z,38.0,58.0,309.0273,303.429,2.9499657,5.225786,0.0,9.124952,100922.14,332.0,197.0
2018-03-25T09:00:00Z,38.0,58.0,316.20096,306.13602,3.0025342,4.712353,0.0,6.9,100946.375,351.0,780.0
2018-03-25T12:00:00Z,38.0,58.0,304.5948,301.05322,0.65546876,-4.800432,NaN,14.3,101266.37,NaN,NaN
2018-03-25T15:00:00Z,38.0,58.0,294.2535,294.69724,-0.49256834,-2.6930566,0.0,30.23909,101533.805,343.0,100.0
2018-03-25T18:00:00Z,38.0,58.0,293.66513,293.6354,-1.0276147,-0.7591137,0.0,33.188694,101765.54,347.26575,51.0
2018-03-25T21:00:00Z,38.0,58.0,291.33514,291.5331,-0.5740161,-1.408999,0.0,39.548798,101879.5,345.0,0.0
2018-03-26T00:00:00Z,38.0,58.0,290.1041,289.69962,-0.08395019,-1.3174292,0.0,46.3,101974.875,350.0,0.0
2018-03-26T03:00:00Z,38.0,58.0,289.4891,288.6889,-2.0159326,-0.733833,1.0E-5,51.9111,102158.01,355.0,0.0
2018-03-26T06:00:00Z,38.0,58.0,297.56332,290.07,-2.4093432,-1.7576269,1.0E-5,47.564095,102241.94,347.0,99.0
2018-03-26T09:00:00Z,38.0,58.0,304.29227,293.4125,-3.6162083,-0.57279783,0.0,39.7,102083.25,349.0,530.0
2018-03-26T12:00:00Z,38.0,58.0,301.10773,293.34528,-3.429751,-1.3101465,NaN,45.2,101941.836,NaN,NaN
2018-03-26T15:00:00Z,38.0,58.0,290.75388,289.98416,-1.5927979,-0.5354126,1.0E-4,60.8,102025.016,334.0,130.0
2018-03-26T18:00:00Z,38.0,58.0,288.30774,288.52356,-1.0564697,-0.4825659,8.5E-5,67.484474,102027.39,323.0,67.0
2018-03-26T21:00:00Z,38.0,58.0,286.55386,287.0281,-0.5778931,-0.00560791,0.0,74.22356,101970.836,312.0,0.0
2018-03-27T00:00:00Z,38.0,58.0,284.72458,285.40686,-0.11959472,-0.7661523,0.0,84.20676,101986.13,306.0199,0.0
2018-03-27T03:00:00Z,38.0,58.0,286.64612,286.25815,-1.0201563,1.0773852,0.0,76.54836,102091.09,295.9253,10.0
2018-03-27T06:00:00Z,38.0,58.0,302.9,290.18457,-2.2764819,-0.6156421,0.0,54.86579,102074.7,301.9253,217.0
2018-03-27T09:00:00Z,38.0,58.0,310.30002,293.0879,-2.7769237,-0.9343042,0.0,43.0,101854.414,329.0,800.0
2018-03-27T12:00:00Z,38.0,58.0,301.4752,293.9,-4.009441,-0.7870825,NaN,39.9,101639.79,NaN,NaN
2018-03-27T15:00:00Z,38.0,58.0,290.94614,291.2,-3.6933665,0.8599951,0.0,53.7,101607.65,322.0,140.0
2018-03-27T18:00:00Z,38.0,58.0,288.973,290.61212,-1.1808593,1.906499,0.0,47.2,101578.04,314.0,72.0
2018-03-27T21:00:00Z,38.0,58.0,287.16364,290.01212,0.61442137,2.5202832,0.0,37.709663,101456.15,295.38916,0.0
2018-03-28T00:00:00Z,38.0,58.0,286.31036,290.22354,1.6676317,2.5387034,0.0,30.478315,101346.56,293.0,0.0
2018-03-28T03:00:00Z,38.0,58.0,288.8294,291.90018,1.6342651,2.8329687,0.0,27.7,101423.4,291.0,20.0
2018-03-28T06:00:00Z,38.0,58.0,309.49332,298.35315,0.05710205,-0.6841186,0.0,17.49639,101453.41,298.0,231.0
2018-03-28T09:00:00Z,38.0,58.0,315.62216,299.81808,-0.6609326,-2.2495801,0.0,15.6,101381.04,332.0,820.0
2018-03-28T12:00:00Z,38.0,58.0,305.99435,299.95435,0.36818114,-3.605869,NaN,14.2,101359.45,NaN,NaN
2018-03-28T15:00:00Z,38.0,58.0,293.43564,295.0,-0.94242674,-1.5627612,0.0,24.4,101598.05,320.34277,150.0
2018-03-28T18:00:00Z,38.0,58.0,290.3549,292.1,-0.44188964,0.587041,0.0,30.7,101720.95,313.0,76.0
2018-03-28T21:00:00Z,38.0,58.0,288.39743,290.89883,0.30654785,1.1682788,0.0,28.5,101775.02,304.0,0.0
2018-03-29T00:00:00Z,38.0,58.0,286.4133,289.46896,-0.09670654,1.243562,0.0,27.5,101784.46,303.0,0.0
2018-03-29T03:00:00Z,38.0,58.0,289.19998,292.11157,-0.07036621,2.4482129,0.0,20.300001,101792.95,294.0,20.0
2018-03-29T06:00:00Z,38.0,58.0,307.96756,298.85703,-2.1514502,1.6151611,0.0,11.1,101665.31,300.11603,227.0
2018-03-29T09:00:00Z,38.0,58.0,316.5,302.0,-2.0432274,1.234912,0.0,7.7000003,101404.39,330.0,820.0
2018-03-29T12:00:00Z,38.0,58.0,308.89645,302.43735,-0.13743164,1.0239819,NaN,9.3,101190.836,NaN,NaN
2018-03-29T15:00:00Z,38.0,58.0,295.98788,298.7,-0.795249,2.7908106,0.0,14.599811,101130.836,334.99844,150.0
2018-03-29T18:00:00Z,38.0,58.0,294.70844,297.80002,1.4581909,3.7100952,0.0,15.745276,101072.71,331.0,76.0
2018-03-29T21:00:00Z,38.0,58.0,293.7,297.22733,1.8393408,4.2814817,0.0,18.153105,100906.35,324.01877,0.0
2018-03-30T00:00:00Z,38.0,58.0,293.30002,297.06598,2.0529687,4.539885,0.0,18.170135,100676.75,325.0,0.0
2018-03-30T03:00:00Z,38.0,58.0,295.36832,298.00317,2.071714,5.1211767,0.0,18.5,100611.086,330.0,20.0
2018-03-30T06:00:00Z,38.0,58.0,312.46832,305.69998,2.0273266,3.9757593,0.0,12.0,100381.984,338.0,218.0
2018-03-30T09:00:00Z,38.0,58.0,316.69443,307.99997,3.7712939,5.1528587,0.0,9.483893,100219.08,389.0,680.0
2018-03-30T12:00:00Z,38.0,58.0,308.7,303.17755,0.26566648,-6.000869,NaN,16.314173,100498.2,NaN,NaN
2018-03-30T15:00:00Z,38.0,58.0,296.43185,297.2,0.71863526,-2.9387598,0.0,28.791193,100703.375,343.0,150.0
2018-03-30T18:00:00Z,38.0,58.0,293.38,294.23575,0.08778808,-1.5881469,0.0,36.077858,100851.45,335.0,77.0
2018-03-30T21:00:00Z,38.0,58.0,291.30426,291.94006,-0.2651123,-1.0646973,0.0,43.850952,100858.57,327.0,0.0
2018-03-31T00:00:00Z,38.0,58.0,289.581,290.46686,-0.7474341,-1.0249853,0.0,49.982677,100999.33,326.0,0.0
2018-03-31T03:00:00Z,38.0,58.0,290.1683,289.1552,1.3197387,-3.3054466,0.0,59.927258,101399.94,347.0,10.0
2018-03-31T06:00:00Z,38.0,58.0,299.7951,289.4132,1.6928076,-3.7399585,1.0E-5,56.600002,101719.07,348.0,131.0
2018-03-31T09:00:00Z,38.0,58.0,302.4585,289.49466,1.4845996,-3.3925414,0.0,51.504726,101898.75,350.0,580.0
2018-03-31T12:00:00Z,38.0,58.0,297.7,288.23947,2.8416772,-2.1882226,NaN,49.370697,102162.98,NaN,NaN
2018-03-31T15:00:00Z,38.0,58.0,287.4,286.1,-0.44154295,-2.6678588,0.0,54.983814,102362.19,310.0,140.0
2018-03-31T18:00:00Z,38.0,58.0,284.61948,282.68338,-1.1094629,-3.0616064,0.0,68.67681,102591.48,303.0,68.0
2018-03-31T21:00:00Z,38.0,58.0,282.84872,280.4031,-1.2831616,-2.0275927,0.0,72.61203,102630.46,312.0,0.0
2018-04-01T00:00:00Z,38.0,58.0,280.30002,279.40256,-1.3437158,-1.2707788,0.0,72.74499,102623.086,291.0,0.0
2018-04-01T03:00:00Z,38.0,58.0,281.80002,279.0965,-1.8429589,-0.8617138,0.0,71.10552,102731.58,267.0,20.0
2018-04-01T06:00:00Z,38.0,58.0,296.24875,280.94537,-2.3017554,-1.8012353,0.0,61.8,102708.79,271.19547,227.0
2018-04-01T09:00:00Z,38.0,58.0,301.9817,282.96344,-3.1388574,-2.1571507,0.0,55.36555,102453.65,286.02344,820.0
2018-04-01T12:00:00Z,38.0,58.0,293.1351,281.97256,-3.2187986,-1.6597216,NaN,55.218628,102347.33,NaN,NaN
2018-04-01T15:00:00Z,38.0,58.0,282.57092,280.69742,-3.020725,-0.54555416,0.0,60.43333,102316.83,271.0,160.0
2018-04-01T18:00:00Z,38.0,58.0,281.44357,280.6911,-2.6606176,-0.23864746,0.0,61.5,102278.734,272.0,80.0
2018-04-01T21:00:00Z,38.0,58.0,280.75128,280.51855,-2.1006835,-0.237854,0.0,63.600002,102121.46,275.0,0.0
2018-04-02T00:00:00Z,38.0,58.0,279.71298,280.12708,-1.7111279,0.041708983,0.0,64.6,101996.55,274.0,0.0
2018-04-02T03:00:00Z,38.0,58.0,282.02487,281.05075,-1.9308496,0.32543212,0.0,57.100002,101965.47,271.0,20.0
2018-04-02T06:00:00Z,38.0,58.0,298.45813,285.618,-3.4430127,-1.1308508,0.0,38.888527,101853.39,272.0,239.0
2018-04-02T09:00:00Z,38.0,58.0,305.80948,288.65933,-3.5481079,-1.7713696,0.0,34.091274,101628.336,289.0,840.0
2018-04-02T12:00:00Z,38.0,58.0,296.3879,287.5983,-4.268164,-0.9689172,NaN,37.98752,101529.336,NaN,NaN
2018-04-02T15:00:00Z,38.0,58.0,285.4961,285.7,-2.6988769,-0.56751466,0.0,42.60485,101564.15,283.8292,160.0
2018-04-02T18:00:00Z,38.0,58.0,283.55063,284.69443,-1.660741,0.41067138,0.0,45.0,101564.01,279.0,82.0
2018-04-02T21:00:00Z,38.0,58.0,281.5931,283.52655,-0.96437496,0.7913086,0.0,45.100002,101498.54,270.0,0.0
2018-04-03T00:00:00Z,38.0,58.0,280.20364,282.753,-0.75644284,1.1202759,0.0,42.7,101413.36,268.0,0.0
2018-04-03T03:00:00Z,38.0,58.0,284.0733,285.63684,-0.6959497,1.500791,0.0,34.9,101465.195,264.0747,20.0
2018-04-03T06:00:00Z,38.0,58.0,303.94003,292.33545,-2.6842723,-0.34412354,0.0,22.387583,101512.695,271.0,253.0
2018-04-03T09:00:00Z,38.0,58.0,311.47705,295.42413,-3.0152197,-1.4456067,0.0,20.730494,101439.61,304.0,860.0
2018-04-03T12:00:00Z,38.0,58.0,302.3214,295.21198,-3.3493676,-2.2575243,NaN,24.9,101441.5,NaN,NaN
2018-04-03T15:00:00Z,38.0,58.0,290.00748,291.31494,-2.2932715,-0.83280516,0.0,35.40458,101564.47,308.0,170.0
2018-04-03T18:00:00Z,38.0,58.0,287.4,289.2224,-1.2037426,0.9538013,0.0,39.944576,101652.31,303.0,83.0
2018-04-03T21:00:00Z,38.0,58.0,285.40002,287.70068,-0.8293457,1.1128808,0.0,41.0,101640.84,293.0,0.0
2018-04-04T00:00:00Z,38.0,58.0,283.6,286.11206,-0.44329834,0.8433081,0.0,43.2,101587.875,291.0,0.0
2018-04-04T03:00:00Z,38.0,58.0,287.48068,288.8596,-0.6590332,0.9673559,0.0,37.600002,101650.25,287.0,20.0
2018-04-04T06:00:00Z,38.0,58.0,306.145,294.00684,-2.1034374,-1.5575951,0.0,26.7,101624.79,292.0,249.0
2018-04-04T09:00:00Z,38.0,58.0,312.3215,295.83286,-2.0646656,-2.6833568,0.0,25.15524,101501.96,323.0,840.0
2018-04-04T12:00:00Z,38.0,58.0,301.7882,293.40405,-1.2367724,-3.2129564,NaN,36.29971,101515.9,NaN,NaN
2018-04-04T15:00:00Z,38.0,58.0,290.54837,290.544,-0.34858397,-2.6381152,0.0,41.0,101633.32,324.0,150.0
2018-04-04T18:00:00Z,38.0,58.0,288.44846,288.99576,-1.0520532,-1.9934595,0.0,42.83074,101834.336,319.0,72.0
2018-04-04T21:00:00Z,38.0,58.0,286.24097,286.80002,-0.7720154,-1.6346728,0.0,58.167202,101948.56,305.0,0.0
2018-04-05T00:00:00Z,38.0,58.0,284.5616,285.07513,-0.6971191,-1.7181396,0.0,67.495384,102006.4,301.0,0.0
2018-04-05T03:00:00Z,38.0,58.0,285.81442,283.99493,-0.85746825,-2.981765,0.0,68.98203,102213.36,309.0,20.0
2018-04-05T06:00:00Z,38.0,58.0,293.2985,283.94614,-0.84239256,-3.3702757,0.0,68.37579,102281.91,322.0,130.0
2018-04-05T09:00:00Z,38.0,58.0,293.7533,283.4,-0.86965084,-3.1180272,0.0,72.1,102142.08,348.30106,400.0
2018-04-05T12:00:00Z,38.0,58.0,287.17834,281.2,-1.188081,-2.0888476,NaN,72.010925,102072.0,NaN,NaN
2018-04-05T15:00:00Z,38.0,58.0,282.86133,280.0415,-1.6682348,-1.0503589,1.0999999E-4,77.93223,102057.414,329.3169,40.0
2018-04-05T18:00:00Z,38.0,58.0,281.38474,279.7,-1.8619726,-0.5762329,6.9E-5,78.36775,102053.195,321.0,20.0
2018-04-05T21:00:00Z,38.0,58.0,280.4611,279.42194,-1.6715771,-0.64716065,0.0,78.923996,102003.87,298.0,0.0
2018-04-06T00:00:00Z,38.0,58.0,279.6487,279.41766,-1.424209,-0.10519775,0.0,77.75688,101942.98,295.0,0.0
2018-04-06T03:00:00Z,38.0,58.0,282.1,280.1,-1.6855981,-0.2931323,0.0,71.72565,102028.41,278.0,30.0
2018-04-06T06:00:00Z,38.0,58.0,296.74872,283.8,-3.1995654,-1.5630078,0.0,53.047115,101982.61,282.0,230.0
2018-04-06T09:00:00Z,38.0,58.0,303.8951,286.16238,-2.6019628,-2.3528612,0.0,47.438812,101929.15,298.51282,840.0
2018-04-06T12:00:00Z,38.0,58.0,295.99252,286.7,-2.1307201,-2.5226977,NaN,45.600838,101864.32,NaN,NaN
2018-04-06T15:00:00Z,38.0,58.0,284.8063,284.62045,-2.3682349,-0.9206982,0.0,51.227077,101995.055,285.0,170.0
2018-04-06T18:00:00Z,38.0,58.0,282.94385,283.6049,-1.8553979,-0.18427001,0.0,55.344826,102114.0,281.0,84.0
2018-04-06T21:00:00Z,38.0,58.0,281.2877,282.36472,-1.547583,-0.041456297,0.0,59.80005,102137.1,274.0,0.0
2018-04-07T00:00:00Z,38.0,58.0,279.80194,281.02194,-1.1191015,-0.059755858,0.0,63.8,102177.4,272.0,0.0
2018-04-07T03:00:00Z,38.0,58.0,283.65616,282.80002,-1.7681079,0.22758056,0.0,54.8,102284.44,268.0,30.0
2018-04-07T06:00:00Z,38.0,58.0,298.8828,286.3259,-2.8610692,-1.4804443,0.0,45.38206,102336.01,276.0,245.0
2018-04-07T09:00:00Z,38.0,58.0,303.62888,288.11954,-3.301045,-1.7714306,0.0,41.98099,102219.484,315.0,730.0
2018-04-07T12:00:00Z,38.0,58.0,296.0913,289.0,-1.9339502,-2.4953685,NaN,40.011425,102056.7,NaN,NaN
2018-04-07T15:00:00Z,38.0,58.0,287.7385,287.3535,-1.9269946,-1.5528564,0.0,43.12423,102154.12,323.0,120.0
2018-04-07T18:00:00Z,38.0,58.0,285.3049,285.80002,-0.88822263,-1.3237195,0.0,48.2,102187.99,317.25974,61.0
2018-04-07T21:00:00Z,38.0,58.0,284.31467,284.7049,-0.22181396,-1.0989904,0.0,50.0,102163.61,301.0,0.0
2018-04-08T00:00:00Z,38.0,58.0,284.12668,284.3049,-0.54815185,-0.82805294,0.0,49.600002,102133.76,313.0,0.0
2018-04-08T03:00:00Z,38.0,58.0,285.7049,284.3951,-1.5566894,-0.31703368,3.0E-6,50.5,102232.664,327.0,20.0
2018-04-08T06:00:00Z,38.0,58.0,299.67258,287.45615,-4.3462815,0.0685083,3.0E-6,41.304756,102188.375,320.0,204.0
2018-04-08T09:00:00Z,38.0,58.0,306.04617,289.5,-4.4958177,-1.1636059,0.0,35.100002,102058.375,305.41504,830.0
2018-04-08T12:00:00Z,38.0,58.0,295.4282,286.35355,-3.9337304,-0.836189,NaN,45.9,102105.28,NaN,NaN
2018-04-08T15:00:00Z,38.0,58.0,284.52396,284.2,-2.7801635,-0.1679712,0.0,53.100002,102171.98,291.0,170.0
2018-04-08T18:00:00Z,38.0,58.0,283.1712,283.7,-0.8215478,0.44593993,0.0,55.9,102266.016,288.0,85.0
2018-04-08T21:00:00Z,38.0,58.0,282.76218,283.3121,-0.12085449,-0.098591305,0.0,56.305065,102255.8,295.0,0.0
2018-04-09T00:00:00Z,38.0,58.0,279.81104,281.30002,0.13786621,-0.45279783,0.0,62.54311,102292.48,288.0,0.0
2018-04-09T03:00:00Z,38.0,58.0,284.38272,284.29318,-0.24824707,-0.17343993,0.0,50.9,102446.05,261.64935,30.0
2018-04-09T06:00:00Z,38.0,58.0,301.36276,287.50284,-1.5900928,-1.9207885,0.0,28.2,102461.695,266.0,271.0
2018-04-09T09:00:00Z,38.0,58.0,307.40833,289.63535,-1.8202515,-2.6352684,0.0,22.2,102380.484,282.0,890.0
2018-04-09T12:00:00Z,38.0,58.0,298.3706,289.30466,-2.174287,-2.452146,NaN,27.300001,102368.27,NaN,NaN
2018-04-09T15:00:00Z,38.0,58.0,285.82605,286.4155,-0.8576318,-0.9909326,0.0,35.40245,102486.9,280.21634,180.0
2018-04-09T18:00:00Z,38.0,58.0,283.2,284.36475,-0.09493652,0.23972167,0.0,41.346905,102545.54,274.0,92.0
2018-04-09T21:00:00Z,38.0,58.0,281.1539,282.9541,0.2976245,0.024509277,0.0,41.100002,102534.086,263.0,0.0
2018-04-10T00:00:00Z,38.0,58.0,279.60776,281.80063,0.1800122,0.23900634,0.0,41.9,102543.32,262.00244,0.0
2018-04-10T03:00:00Z,38.0,58.0,284.7654,285.201,0.7678735,-0.48009032,0.0,34.600002,102671.79,259.0,40.0
2018-04-10T06:00:00Z,38.0,58.0,301.1608,287.90146,-0.045703124,-3.0252001,0.0,25.1,102672.32,263.0,274.0
2018-04-10T09:00:00Z,38.0,58.0,307.44415,289.58603,-1.2751001,-3.022661,0.0,24.4,102588.43,283.0,890.0
2018-04-10T12:00:00Z,38.0,58.0,298.53238,289.7,-2.670935,-2.5138476,NaN,26.494436,102486.11,NaN,NaN
2018-04-10T15:00:00Z,38.0,58.0,286.2,287.11472,-2.600532,-1.1149902,0.0,32.110943,102529.98,279.0,190.0
2018-04-10T18:00:00Z,38.0,58.0,283.9,285.22424,-2.8017943,0.7894287,0.0,36.103058,102550.266,273.0,93.0
2018-04-10T21:00:00Z,38.0,58.0,282.3195,284.2,-2.6645434,1.5615112,0.0,36.8,102456.67,261.0,0.0
2018-04-11T00:00:00Z,38.0,58.0,280.5375,283.23798,-1.8227673,1.812517,0.0,37.78793,102336.33,258.74838,0.0
2018-04-11T03:00:00Z,38.0,58.0,285.2903,285.77805,-1.7321216,1.9722314,0.0,32.17773,102291.03,254.0,40.0
2018-04-11T06:00:00Z,38.0,58.0,302.69193,291.24615,-4.2651587,0.031613767,0.0,20.134611,102165.75,259.0,283.0
2018-04-11T09:00:00Z,38.0,58.0,309.20728,294.43893,-5.094783,-0.60495114,0.0,17.9,101960.336,290.0,900.0
2018-04-11T12:00:00Z,38.0,58.0,301.53992,295.4,-4.655969,-1.819475,NaN,18.809847,101688.65,NaN,NaN
2018-04-11T15:00:00Z,38.0,58.0,288.9294,290.6,-3.6321607,0.9328979,0.0,26.304865,101704.88,295.41504,190.0
2018-04-11T18:00:00Z,38.0,58.0,286.36548,288.9,-1.9642309,1.4859424,0.0,25.675653,101672.83,289.0,94.0
2018-04-11T21:00:00Z,38.0,58.0,284.126,287.1,-0.3273535,1.6867455,0.0,27.514616,101519.3,280.0,0.0
2018-04-12T00:00:00Z,38.0,58.0,282.5648,286.24567,0.24443358,1.7846093,0.0,25.262953,101383.29,279.0,0.0
2018-04-12T03:00:00Z,38.0,58.0,287.9903,289.83856,0.32220215,1.7878491,0.0,21.2,101387.79,275.0,40.0
2018-04-12T06:00:00Z,38.0,58.0,307.7193,295.9321,-1.9790967,-0.75677735,0.0,12.0,101292.836,282.0,276.0
2018-04-12T09:00:00Z,38.0,58.0,314.4977,298.20535,-2.006118,-2.0917041,0.0,11.0,101126.18,308.0,900.0
2018-04-12T12:00:00Z,38.0,58.0,304.4147,297.7294,-2.9573584,-2.01469,NaN,13.48368,100981.836,NaN,NaN
2018-04-12T15:00:00Z,38.0,58.0,291.37784,293.37784,-2.0852442,-0.209729,0.0,20.970697,101027.48,314.0,170.0
2018-04-12T18:00:00Z,38.0,58.0,288.85797,290.76855,-0.6407739,0.5324975,0.0,26.539112,101072.4,311.0,86.0
2018-04-12T21:00:00Z,38.0,58.0,286.94614,289.19226,0.12481933,0.24708252,0.0,27.67776,101059.484,309.4613,0.0
2018-04-13T00:00:00Z,38.0,58.0,284.7,287.6462,1.0651196,-0.37512696,0.0,28.43581,101015.51,303.0,0.0
2018-04-13T03:00:00Z,38.0,58.0,290.20074,291.10098,1.8585937,-0.29159668,0.0,26.300001,101099.25,290.0,40.0
2018-04-13T06:00:00Z,38.0,58.0,306.86014,294.76013,-0.1406665,-2.8358178,0.0,18.1,101102.586,297.0,267.0
2018-04-13T09:00:00Z,38.0,58.0,311.4802,296.16034,-1.5601122,-3.410078,0.0,16.9,101005.445,327.0,830.0
2018-04-13T12:00:00Z,38.0,58.0,300.6338,295.7338,-1.7592797,-3.2871873,NaN,18.5,100887.414,NaN,NaN
2018-04-13T15:00:00Z,38.0,58.0,292.57883,293.1394,-0.64124024,-2.267539,0.0,23.6,100998.234,346.58707,100.0
2018-04-13T18:00:00Z,38.0,58.0,291.33212,291.6,1.5520898,0.10945801,6.0E-6,29.9,101044.93,350.0,49.0
2018-04-13T21:00:00Z,38.0,58.0,290.15897,290.05896,1.2118237,-1.2323755,5.8999998E-5,40.5,101072.56,360.0,0.0
2018-04-14T00:00:00Z,38.0,58.0,288.80002,289.1,2.088296,-1.7520776,3.6E-5,45.3,101029.21,358.0,0.0
2018-04-14T03:00:00Z,38.0,58.0,290.61182,289.41257,1.5505273,-2.099773,0.0,44.100002,101105.48,328.0,30.0
2018-04-14T06:00:00Z,38.0,58.0,303.1809,290.92682,-0.9491723,-3.0699096,1.0E-6,40.7,101192.28,329.0,218.0
2018-04-14T09:00:00Z,38.0,58.0,306.7339,291.92682,-1.7276928,-3.1762378,7.0E-6,39.2,101213.78,351.0,710.0
2018-04-14T12:00:00Z,38.0,58.0,289.05484,285.7161,-1.032478,-3.4897728,NaN,76.101875,101258.48,NaN,NaN
2018-04-14T15:00:00Z,38.0,58.0,287.45395,285.1,-0.23491943,-3.634287,2.96E-4,81.1,101359.75,366.0,10.0
2018-04-14T18:00:00Z,38.0,58.0,286.58047,284.4121,-0.06766845,-2.6695483,1.77E-4,82.0,101466.4,365.0,3.0
2018-04-14T21:00:00Z,38.0,58.0,285.42197,284.21213,-0.042922363,-1.3592846,8.0E-5,76.9,101502.484,349.0,0.0
2018-04-15T00:00:00Z,38.0,58.0,284.20102,283.83508,-0.3138623,-0.84104246,6.8E-5,75.6,101512.484,341.0,0.0
2018-04-15T03:00:00Z,38.0,58.0,287.0,284.27267,-0.44597656,-1.2424804,6.0E-6,73.5,101675.66,309.0,40.0
2018-04-15T06:00:00Z,38.0,58.0,289.1294,285.009,0.127937,-2.849253,1.7E-5,69.700005,101740.555,328.0,111.0
2018-04-15T09:00:00Z,38.0,58.0,288.46948,285.5211,0.69972897,-3.1707714,3.3E-5,61.8,101729.43,359.80627,120.0
2018-04-15T12:00:00Z,38.0,58.0,287.3707,284.548,0.65248775,-3.4772606,NaN,67.1,101716.21,NaN,NaN
2018-04-15T15:00:00Z,38.0,58.0,284.5294,283.9068,-0.0088647455,-2.6058593,8.7E-5,68.9,101879.85,345.0,50.0
